Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultTexturesCatalog,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultTexturesCatalog,Law of Demeter violation,The tool detected the smell in this method (getContent) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.io.ContentDigestManager.getInstance; com.eteks.sweethome3d.io.ContentDigestManager.setContentDigest
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.eteks.sweethome3d.tools.URLContent; com.eteks.sweethome3d.io.PortablePreferences
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PLUGIN_LANGUAGE_LIBRARY_FAMILY
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,Law of Demeter violation,The tool detected the smell in this method (FileUserPreferences) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.UserPreferences.getWallPattern; com.eteks.sweethome3d.model.TextureImage.getName
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,Law of Demeter violation,The tool detected the smell in this method (FileUserPreferences) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.UserPreferences.getNewWallPattern; com.eteks.sweethome3d.model.TextureImage.getName
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,Law of Demeter violation,The tool detected the smell in this method (readModifiableFurnitureCatalog) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.UserPreferences.getFurnitureCatalog; com.eteks.sweethome3d.model.FurnitureCatalog.add
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,Law of Demeter violation,The tool detected the smell in this method (readModifiableTexturesCatalog) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.UserPreferences.getTexturesCatalog; com.eteks.sweethome3d.model.TexturesCatalog.add
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,Law of Demeter violation,The tool detected the smell in this method (write) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.UserPreferences.getWallPattern; com.eteks.sweethome3d.model.TextureImage.getName
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,Law of Demeter violation,The tool detected the smell in this method (writeModifiableFurnitureCatalog) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.UserPreferences.getFurnitureCatalog; com.eteks.sweethome3d.model.FurnitureCatalog.getCategories
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,Law of Demeter violation,The tool detected the smell in this method (writeRecentAndModifiableTexturesCatalog) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.UserPreferences.getTexturesCatalog; com.eteks.sweethome3d.model.TexturesCatalog.getCategories
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeContentContext,Law of Demeter violation,The tool detected the smell in this method (getUserPreferencesContent) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.UserPreferences.getFurnitureCatalog; com.eteks.sweethome3d.model.FurnitureCatalog.getCategories
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeContentContext,Law of Demeter violation,The tool detected the smell in this method (getUserPreferencesContent) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.UserPreferences.getTexturesCatalog; com.eteks.sweethome3d.model.TexturesCatalog.getCategories
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeFileRecorder,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.eteks.sweethome3d.io.DefaultHomeOutputStream; com.eteks.sweethome3d.io.DefaultHomeInputStream
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeFileRecorder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeXMLExporter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeXMLExporter,Law of Demeter violation,The tool detected the smell in this method (writeWall) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Wall.getPattern; com.eteks.sweethome3d.model.TextureImage.getName
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeXMLExporter,Law of Demeter violation,The tool detected the smell in this method (writeAttributes) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.model.Wall.getPattern; com.eteks.sweethome3d.model.TextureImage.getName
sweethome3d-5.6,com.eteks.sweethome3d.io,HomeXMLHandler,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.eteks.sweethome3d.model.HomeDoorOrWindow; com.eteks.sweethome3d.model.Camera; com.eteks.sweethome3d.model.Room; com.eteks.sweethome3d.model.Polyline; com.eteks.sweethome3d.model.HomePieceOfFurniture; com.eteks.sweethome3d.model.Wall; com.eteks.sweethome3d.model.HomeLight; com.eteks.sweethome3d.model.DimensionLine; com.eteks.sweethome3d.model.ObserverCamera; com.eteks.sweethome3d.model.Label; com.eteks.sweethome3d.model.Home; com.eteks.sweethome3d.model.Level
