file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\tips\TipLoader.java,ca.mcgill.cs.jetuml.gui.tips.TipLoader,loadTip/1[int],false,55,4,5,2,3,4,2,14,2,5,1,2,0,0,0,0,1,0,0,1,5,0,1,0,0,0,35,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\tips\TipLoader.java,ca.mcgill.cs.jetuml.gui.tips.TipLoader,TipLoader/0,true,44,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\Properties.java,ca.mcgill.cs.jetuml.diagram.Properties,get/1[java.lang.String],false,88,2,2,0,2,4,3,10,2,0,1,3,1,1,1,1,0,0,0,0,0,0,2,0,0,0,17,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\Properties.java,ca.mcgill.cs.jetuml.diagram.Properties,iterator/0,false,140,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\Properties.java,ca.mcgill.cs.jetuml.diagram.Properties,contains/1[java.lang.String],false,71,1,5,4,1,3,2,8,2,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,20,2,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\Properties.java,ca.mcgill.cs.jetuml.diagram.Properties,"add/3[java.lang.String,java.util.function.Supplier<java.lang.Object>,java.util.function.Consumer<java.lang.Object>]",false,58,2,16,14,2,5,2,6,0,0,3,2,1,1,0,3,0,0,0,0,0,0,1,0,0,0,24,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\Properties.java,ca.mcgill.cs.jetuml.diagram.Properties,"addInvisible/3[java.lang.String,java.util.function.Supplier<java.lang.Object>,java.util.function.Consumer<java.lang.Object>]",false,110,2,3,1,2,5,2,6,0,0,3,2,1,1,0,3,0,0,0,0,0,0,1,0,0,0,25,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\Properties.java,ca.mcgill.cs.jetuml.diagram.Properties,"addAt/4[java.lang.String,java.util.function.Supplier<java.lang.Object>,java.util.function.Consumer<java.lang.Object>,int]",false,129,2,4,2,2,6,3,7,0,0,4,3,1,1,0,2,0,0,0,1,0,0,1,0,0,0,48,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\StraightEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.StraightEdgeViewer,createIcon/1[ca.mcgill.cs.jetuml.diagram.Edge],false,84,10,11,0,11,1,6,8,1,2,1,6,0,0,0,0,0,0,0,0,2,4,0,0,0,0,23,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\StraightEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.StraightEdgeViewer,"draw/2[ca.mcgill.cs.jetuml.diagram.Edge,javafx.scene.canvas.GraphicsContext]",false,62,8,7,0,7,1,7,6,0,2,2,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\StraightEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.StraightEdgeViewer,getBounds/1[ca.mcgill.cs.jetuml.diagram.Edge],false,71,8,8,0,8,2,9,8,1,2,1,9,0,0,0,1,0,0,0,0,3,0,1,0,0,0,13,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\StraightEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.StraightEdgeViewer,"StraightEdgeViewer/2[ca.mcgill.cs.jetuml.views.LineStyle,ca.mcgill.cs.jetuml.views.ArrowHead]",true,55,2,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,25,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\ViewerUtilities.java,ca.mcgill.cs.jetuml.views.ViewerUtilities,"drawSelectionHandles/2[ca.mcgill.cs.jetuml.diagram.DiagramElement,javafx.scene.canvas.GraphicsContext]",false,47,6,3,1,2,4,2,10,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,20,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\ViewerUtilities.java,ca.mcgill.cs.jetuml.views.ViewerUtilities,ViewerUtilities/0,true,37,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\ViewerUtilities.java,ca.mcgill.cs.jetuml.views.ViewerUtilities,createIcon/1[ca.mcgill.cs.jetuml.diagram.DiagramElement],false,87,6,3,1,2,3,2,10,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\ViewerUtilities.java,ca.mcgill.cs.jetuml.views.ViewerUtilities,getBounds/1[ca.mcgill.cs.jetuml.diagram.DiagramElement],false,68,6,7,5,2,3,2,10,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\DiagramData.java,ca.mcgill.cs.jetuml.diagram.DiagramData,edges/0,false,36,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\DiagramData.java,ca.mcgill.cs.jetuml.diagram.DiagramData,rootNodes/0,false,31,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\application\RecentFilesQueue.java,ca.mcgill.cs.jetuml.application.RecentFilesQueue,getMostRecentDirectory/0,false,83,0,1,1,0,2,3,8,2,0,0,3,0,0,0,0,0,0,1,2,0,0,1,0,0,0,17,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\application\RecentFilesQueue.java,ca.mcgill.cs.jetuml.application.RecentFilesQueue,size/0,false,124,0,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\application\RecentFilesQueue.java,ca.mcgill.cs.jetuml.application.RecentFilesQueue,add/1[java.lang.String],false,56,0,2,2,0,7,9,16,1,1,1,9,0,0,0,2,0,0,0,2,1,0,2,0,0,0,47,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\application\RecentFilesQueue.java,ca.mcgill.cs.jetuml.application.RecentFilesQueue,serialize/0,false,106,0,1,1,0,3,5,11,1,2,0,5,0,0,1,0,0,0,1,3,2,0,1,0,0,0,22,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\application\RecentFilesQueue.java,ca.mcgill.cs.jetuml.application.RecentFilesQueue,deserialize/1[java.lang.String],false,138,1,2,1,1,4,5,10,0,2,1,5,1,1,1,1,0,0,1,3,2,1,2,0,0,0,50,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\application\RecentFilesQueue.java,ca.mcgill.cs.jetuml.application.RecentFilesQueue,iterator/0,false,96,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\NoteNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.NoteNodeViewer,getBounds/1[ca.mcgill.cs.jetuml.diagram.Node],false,88,7,10,2,8,1,8,4,1,1,1,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,8,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\NoteNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.NoteNodeViewer,createNotePath/1[ca.mcgill.cs.jetuml.diagram.Node],false,56,7,11,1,10,1,7,6,1,2,1,7,1,1,0,0,0,0,0,0,2,2,0,0,0,0,23,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\NoteNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.NoteNodeViewer,createFoldPath/1[ca.mcgill.cs.jetuml.diagram.Node],false,74,7,9,1,8,1,5,6,1,2,1,5,1,1,0,0,0,0,0,0,2,5,0,0,0,0,33,2,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\NoteNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.NoteNodeViewer,"draw/2[ca.mcgill.cs.jetuml.diagram.Node,javafx.scene.canvas.GraphicsContext]",false,48,9,9,0,9,1,8,5,0,0,2,8,2,3,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\PackageDescriptionNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.PackageDescriptionNodeViewer,createIcon/1[ca.mcgill.cs.jetuml.diagram.Node],false,68,5,3,0,3,1,4,6,1,1,1,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,9,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\PackageDescriptionNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.PackageDescriptionNodeViewer,"draw/2[ca.mcgill.cs.jetuml.diagram.Node,javafx.scene.canvas.GraphicsContext]",false,43,7,8,0,8,1,8,5,0,1,2,8,1,1,0,0,0,1,0,0,1,1,0,0,0,0,12,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\PackageDescriptionNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.PackageDescriptionNodeViewer,getBottomBounds/1[ca.mcgill.cs.jetuml.diagram.nodes.AbstractPackageNode],false,51,9,12,2,10,1,9,8,1,4,1,9,0,0,0,0,0,2,0,2,5,7,0,0,0,0,29,4,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\AssociationEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.AssociationEdgeViewer,getStartArrowHead/1[ca.mcgill.cs.jetuml.diagram.edges.AssociationEdge],false,51,2,2,1,1,2,1,8,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,10,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\AssociationEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.AssociationEdgeViewer,AssociationEdgeViewer/0,true,37,5,7,1,6,1,6,3,0,6,0,6,2,1,0,0,0,3,0,0,0,0,0,0,0,6,13,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\AssociationEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.AssociationEdgeViewer,getEndArrowHead/1[ca.mcgill.cs.jetuml.diagram.edges.AssociationEdge],false,66,2,2,1,1,3,1,8,2,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,13,10,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder$Anonymous1,"compare/2[ca.mcgill.cs.jetuml.diagram.nodes.FieldNode,ca.mcgill.cs.jetuml.diagram.nodes.FieldNode]",false,307,2,2,0,2,1,3,3,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,setCanvasDimension/1[ca.mcgill.cs.jetuml.geom.Dimension],false,99,1,1,1,0,2,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,createDetachOperation/1[ca.mcgill.cs.jetuml.diagram.Node],false,486,6,13,1,12,3,13,17,2,2,1,13,0,0,0,2,0,0,0,1,2,2,2,0,0,2,11,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,"positionNode/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Point]",false,528,5,9,2,7,3,7,6,0,2,2,7,1,1,0,2,0,0,0,0,2,2,0,0,0,0,19,4,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,"createAddEdgeOperation/3[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.geom.Point,ca.mcgill.cs.jetuml.geom.Point]",false,428,13,15,1,14,5,13,21,1,6,3,13,2,2,0,1,0,0,0,0,8,0,1,0,0,2,37,17,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,createReinsertOperation/1[ca.mcgill.cs.jetuml.diagram.Node],false,475,1,5,1,4,1,5,9,1,2,1,5,0,0,0,0,0,0,0,0,2,0,1,0,0,1,10,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,"createAddNodeOperation/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Point]",false,184,6,6,1,5,3,4,6,1,0,2,4,2,2,0,2,0,0,0,0,0,0,0,0,0,2,35,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,createAddElementsOperation/1[java.lang.Iterable<ca.mcgill.cs.jetuml.diagram.DiagramElement>],false,201,7,11,1,10,4,8,17,1,2,1,8,0,0,1,0,0,0,0,0,2,0,3,0,0,4,35,17,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,getNodeAndAllChildren/1[ca.mcgill.cs.jetuml.diagram.Node],false,105,2,4,2,2,1,5,6,1,2,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,8,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,getCoRemovals/1[ca.mcgill.cs.jetuml.diagram.DiagramElement],false,240,7,7,1,6,11,9,28,1,3,1,9,1,1,2,5,0,0,0,0,3,0,3,0,0,0,33,4,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,"createMoveNodeOperation/3[ca.mcgill.cs.jetuml.diagram.Node,int,int]",false,413,3,3,1,2,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,17,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,DiagramBuilder/1[ca.mcgill.cs.jetuml.diagram.Diagram],true,78,1,0,0,0,2,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,4,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,"canAdd/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Point]",false,158,2,2,2,0,3,0,4,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,35,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,tweakOrder/1[java.util.Set<ca.mcgill.cs.jetuml.diagram.DiagramElement>],false,281,6,5,1,4,10,17,59,1,9,1,17,0,0,4,1,0,1,0,0,7,1,3,2,0,1,28,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,"canAdd/3[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.geom.Point,ca.mcgill.cs.jetuml.geom.Point]",false,123,10,10,2,8,9,9,15,3,4,3,9,1,1,0,3,0,0,0,0,4,0,1,0,0,0,48,17,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,"getAdditionalEdgeConstraints/5[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Point,ca.mcgill.cs.jetuml.geom.Point]",false,163,4,1,1,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1028,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,createRemoveElementsOperation/1[java.lang.Iterable<ca.mcgill.cs.jetuml.diagram.DiagramElement>],false,366,8,14,1,13,7,12,23,1,3,1,12,4,2,2,1,0,1,0,0,3,0,3,0,0,4,35,17,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,"computePosition/2[ca.mcgill.cs.jetuml.geom.Rectangle,ca.mcgill.cs.jetuml.geom.Point]",false,506,3,8,1,7,3,6,11,1,2,2,6,0,0,0,0,0,0,0,0,4,4,1,0,0,0,9,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,"completeEdgeAdditionOperation/6[ca.mcgill.cs.jetuml.diagram.builder.CompoundOperation,ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Point,ca.mcgill.cs.jetuml.geom.Point]",false,468,6,6,1,5,1,4,4,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,4,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder,getDiagram/0,false,87,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyle.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyle,isPossible/1[ca.mcgill.cs.jetuml.diagram.Edge],false,81,1,4,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyle.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyle,"getAttachedSide/2[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.diagram.Node]",false,97,3,3,3,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyle.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyle,getPath/1[ca.mcgill.cs.jetuml.diagram.Edge],false,88,2,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONTokener.java,org.json.JSONTokener,end/0,false,139,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONTokener.java,org.json.JSONTokener,dehexchar/1[char],false,121,0,0,0,0,7,0,12,4,0,1,0,0,0,0,0,0,2,0,3,0,5,1,0,0,0,18,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONTokener.java,org.json.JSONTokener,toString/0,false,375,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,11,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONTokener.java,org.json.JSONTokener,decrementIndexes/0,false,105,0,1,1,0,4,0,10,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,10,2,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONTokener.java,org.json.JSONTokener,next/1[int],false,203,3,4,1,3,4,3,15,2,2,1,3,3,3,1,1,0,0,2,3,4,0,2,0,0,0,27,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONTokener.java,org.json.JSONTokener,syntaxError/1[java.lang.String],false,354,2,7,5,2,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,17,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONTokener.java,org.json.JSONTokener,JSONTokener/1[java.lang.String],true,81,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONTokener.java,org.json.JSONTokener,next/0,false,149,2,6,4,2,4,2,22,2,1,0,2,1,1,0,0,1,0,0,2,5,0,2,0,0,0,27,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONTokener.java,org.json.JSONTokener,incrementIndexes/1[int],false,175,0,1,1,0,5,0,20,0,0,1,0,0,0,0,3,0,0,0,3,4,0,3,0,0,0,16,2,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONTokener.java,org.json.JSONTokener,nextString/1[char],false,248,2,5,1,4,18,7,54,1,2,1,7,4,5,1,1,1,0,3,3,3,0,4,0,0,0,44,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONTokener.java,org.json.JSONTokener,"syntaxError/2[java.lang.String,java.lang.Throwable]",false,365,2,3,1,2,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,22,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONTokener.java,org.json.JSONTokener,JSONTokener/1[java.io.Reader],true,63,0,1,1,0,2,1,10,0,0,1,1,0,0,0,0,0,0,0,5,8,0,0,0,0,0,18,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONTokener.java,org.json.JSONTokener,back/0,false,93,2,5,3,2,3,1,8,0,0,0,1,1,1,0,0,0,0,1,1,2,0,1,0,0,0,46,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONTokener.java,org.json.JSONTokener,nextClean/0,false,227,1,4,3,1,4,1,8,1,1,0,1,1,2,1,1,0,0,0,1,1,0,2,0,0,0,24,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONTokener.java,org.json.JSONTokener,nextValue/0,false,309,4,10,2,8,8,11,26,4,3,0,11,5,7,1,0,0,0,3,1,4,0,1,0,0,0,25,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramBuilder.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder$Anonymous2,"compare/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.diagram.Node]",false,340,2,3,0,3,2,4,10,2,2,2,4,0,0,0,1,0,0,0,0,2,2,1,0,0,0,7,1,0,false
